room_type,person_capacity,bedrooms,lng,lat,City,realSum,metro_dist,attr_index_norm,rest_index_norm,host_is_superhost,biz,cleanliness_rating,guest_satisfaction_overall,dist,Crime Index,Safety Index,geo_id,lng_lat_count,dup_rank_within_pair
Entire home/apt,6.0,2,12.472,41.894,rome,242.20887008159352,1.653889225984766,16.278087925954544,44.810717979137685,False,0,9.0,90.0,2.6238433501954574,53.11,46.89,12.472_41.894,7,7
Entire home/apt,2.0,1,-9.133,38.716,lisbon,214.23545966228892,0.2509545776596162,10.802529180545417,33.54846277308849,False,0,9.0,90.0,0.7031447780125686,29.17,70.83,-9.133_38.716,6,1
Entire home/apt,3.0,1,-9.133,38.716,lisbon,336.0694183864915,0.2509676784970805,10.802510983462774,33.54818237084138,True,1,10.0,98.0,0.7031620477296893,29.17,70.83,-9.133_38.716,6,2
Entire home/apt,4.0,2,-9.133,38.716,lisbon,436.79643527204496,0.2509665382731257,10.802689716630583,33.54844665873088,False,0,10.0,97.0,0.7031362936920436,29.17,70.83,-9.133_38.716,6,3
Entire home/apt,6.0,2,-9.133,38.716,lisbon,332.3170731707317,0.2509615710031783,10.802616407218864,33.548465902055106,False,1,10.0,100.0,0.7031476608018842,29.17,70.83,-9.133_38.716,6,4
Private room,2.0,1,-9.133,38.716,lisbon,158.65384615384613,0.2509481046289299,10.802453205041374,33.54849248956209,False,1,9.0,87.0,0.7031503546024656,29.17,70.83,-9.133_38.716,6,5
Private room,3.0,1,-9.133,38.716,lisbon,146.9277673545966,0.2509537446956,10.80265546675917,33.54867850247913,False,1,9.0,83.0,0.7031371314146697,29.17,70.83,-9.133_38.716,6,6
Entire home/apt,2.0,0,-9.129,38.711,lisbon,198.17073170731703,0.5083610135999528,15.554995060109842,45.5265597587221,True,1,10.0,95.0,0.9366409562686928,29.17,70.83,-9.129_38.711,6,1
Entire home/apt,4.0,1,-9.129,38.711,lisbon,245.3095684803002,0.508374540858736,15.546737013376584,50.69727501358131,False,1,9.0,91.0,0.9366164233749672,29.17,70.83,-9.129_38.711,6,2
Entire home/apt,4.0,2,-9.129,38.711,lisbon,284.4746716697936,0.5083586845352163,15.547839551170792,50.70579818629359,True,1,10.0,97.0,0.93663894789588,29.17,70.83,-9.129_38.711,6,3
Entire home/apt,4.0,1,-9.129,38.711,lisbon,218.57410881801127,0.5083655043539635,15.554756960336746,45.526579075826575,False,0,10.0,93.0,0.936631989499152,29.17,70.83,-9.129_38.711,6,4
Entire home/apt,5.0,2,-9.129,38.711,lisbon,319.8874296435272,0.5083547055016167,15.555272841855665,45.52568996414912,True,1,10.0,95.0,0.9366290309700692,29.17,70.83,-9.129_38.711,6,5
Entire home/apt,6.0,3,-9.129,38.711,lisbon,287.0544090056285,0.5083386057292626,15.563516160111924,40.34991012768627,True,0,10.0,98.0,0.9366497761345132,29.17,70.83,-9.129_38.711,6,6
Entire home/apt,2.0,1,12.468,41.892,rome,184.4621607088584,1.9108279802210784,12.790160929986936,50.91163420336811,False,0,9.0,91.0,3.008358113611711,53.11,46.89,12.468_41.892,6,1
Entire home/apt,3.0,1,12.468,41.892,rome,219.06342786337177,1.9108520289236512,12.789929766769372,50.91466838278041,False,1,10.0,91.0,3.0083954682435134,53.11,46.89,12.468_41.892,6,2
Entire home/apt,3.0,1,12.468,41.892,rome,170.90220466181935,1.9108505199043555,12.790100950097294,50.91275078956118,True,0,10.0,98.0,3.008373813713342,53.11,46.89,12.468_41.892,6,3
Entire home/apt,5.0,2,12.468,41.892,rome,505.8097397891193,1.910846804713843,12.791422618628296,50.895986607379,False,1,10.0,100.0,3.0083738431481897,53.11,46.89,12.468_41.892,6,4
Private room,2.0,1,12.468,41.892,rome,252.49573328969208,1.9108446703412985,12.791425604371929,50.895910317844326,False,0,10.0,100.0,3.008377345962308,53.11,46.89,12.468_41.892,6,5
Private room,3.0,1,12.468,41.892,rome,357.23470413578656,1.9108343581227565,12.791509009154051,50.894786622027944,False,0,10.0,100.0,3.0083574639482307,53.11,46.89,12.468_41.892,6,6
Entire home/apt,2.0,1,12.472,41.895,rome,226.3109905781685,1.5621376608191964,17.080291580134926,50.74409809473894,False,0,9.0,97.0,2.593671335231293,53.11,46.89,12.472_41.895,6,1
Entire home/apt,3.0,1,12.472,41.895,rome,256.0026184742711,1.5621319758285948,17.08282119351836,50.72189571761383,True,0,10.0,97.0,2.5936908878390588,53.11,46.89,12.472_41.895,6,2
Entire home/apt,4.0,1,12.472,41.895,rome,261.5434970659061,1.5621306008231668,17.081364760793484,50.73583008309362,True,1,10.0,93.0,2.5936727350620505,53.11,46.89,12.472_41.895,6,3
Entire home/apt,6.0,2,12.472,41.895,rome,422.0887008159352,1.5621290337289286,17.081385590548688,50.73603005174875,False,1,10.0,96.0,2.593674321675677,53.11,46.89,12.472_41.895,6,4
Entire home/apt,6.0,2,12.472,41.895,rome,378.1201536795018,1.562124701848519,17.08168935775464,50.73429030802949,False,0,9.0,97.0,2.5936749038987372,53.11,46.89,12.472_41.895,6,5
Private room,2.0,1,12.472,41.895,rome,134.9761142153539,1.5621259942053358,17.081062539882115,50.7398547184742,False,1,10.0,100.0,2.5936702266545777,53.11,46.89,12.472_41.895,6,6
Entire home/apt,2.0,1,12.477,41.908,rome,178.61735206789328,0.5200729584995876,14.295503533475898,35.19559220415376,False,0,10.0,98.0,2.239808360654731,53.11,46.89,12.477_41.908,6,1
Entire home/apt,4.0,2,12.477,41.908,rome,357.23470413578656,0.5200913980347005,14.292299616413567,35.21986877493541,False,1,10.0,95.0,2.239826711530518,53.11,46.89,12.477_41.908,6,2
Entire home/apt,5.0,1,12.477,41.908,rome,242.0919739087742,0.5201032602130078,14.293713733054258,35.20821928058061,False,1,9.0,95.0,2.239839681355258,53.11,46.89,12.477_41.908,6,3
Entire home/apt,5.0,2,12.477,41.908,rome,381.3153157365627,0.5201309868079658,14.291947926876162,35.22078729551128,False,1,10.0,96.0,2.2398664098148764,53.11,46.89,12.477_41.908,6,4
Entire home/apt,6.0,2,12.477,41.908,rome,357.23470413578656,0.5201066047102539,14.295295518940298,35.196342959751156,False,1,9.0,90.0,2.239841625830209,53.11,46.89,12.477_41.908,6,5
Private room,2.0,1,12.477,41.908,rome,298.3190330348584,0.5200920029272225,14.292379550263604,35.21985568218152,False,1,10.0,96.0,2.239826873256721,53.11,46.89,12.477_41.908,6,6
Entire home/apt,3.0,1,12.486,41.905,rome,305.5665957496551,0.2696520457088494,17.766292045974144,36.110826253771755,True,0,10.0,98.0,1.424194855000816,53.11,46.89,12.486_41.905,6,1
Entire home/apt,4.0,1,12.486,41.905,rome,375.11981857713977,0.2696515511033094,17.76428071448993,36.12286777058078,False,1,7.0,73.0,1.4241926425983709,53.11,46.89,12.486_41.905,6,2
Entire home/apt,5.0,2,12.486,41.905,rome,488.275313866224,0.2696475806473751,17.764336210064535,36.12301698941171,False,1,9.0,85.0,1.4241923296032266,53.11,46.89,12.486_41.905,6,3
Entire home/apt,5.0,2,12.486,41.905,rome,508.4983517639632,0.2696606748300711,17.76234830722755,36.13495665232377,True,0,10.0,98.0,1.4242017628944892,53.11,46.89,12.486_41.905,6,4
Private room,2.0,1,12.486,41.905,rome,230.59718358154285,0.2696523940777514,17.76522564467507,36.11937450345937,False,1,10.0,93.0,1.4241924456176769,53.11,46.89,12.486_41.905,6,5
Private room,3.0,1,12.486,41.905,rome,245.48196292053396,0.2696455664391757,17.762673727120752,36.135745828616905,False,1,10.0,96.0,1.424190575432914,53.11,46.89,12.486_41.905,6,6
Entire home/apt,2.0,1,12.514,41.896,rome,195.91798564514997,0.8342417712404203,7.349773182013298,21.216154628501258,True,0,10.0,98.0,1.1154638786787583,53.11,46.89,12.514_41.896,6,1
Entire home/apt,4.0,1,12.514,41.896,rome,198.3728052743553,0.8342377678440046,7.349781304517542,21.216345361384676,False,0,10.0,94.0,1.115460481010062,53.11,46.89,12.514_41.896,6,2
Entire home/apt,5.0,1,12.514,41.896,rome,217.1930890982629,0.8342230161259634,7.350083493683569,21.21444377682113,True,0,10.0,100.0,1.115450729054514,53.11,46.89,12.514_41.896,6,3
Entire home/apt,6.0,2,12.514,41.896,rome,285.9280387160124,0.8342323463672239,7.350583785865805,21.20934881945169,True,0,10.0,98.0,1.1154543729809328,53.11,46.89,12.514_41.896,6,4
Private room,2.0,1,12.514,41.896,rome,158.62810651579267,0.8342295529288221,7.349808071196915,21.216513258827636,False,0,9.0,95.0,1.1154408499576098,53.11,46.89,12.514_41.896,6,5
Private room,3.0,1,12.514,41.896,rome,218.82963551773312,0.8342391019801115,7.350565080798402,21.209137362740027,True,0,8.0,80.0,1.1154609863316625,53.11,46.89,12.514_41.896,6,6
Entire home/apt,2.0,0,19.06,47.495,budapest,161.91192367345022,0.0617525374554733,17.250732343618257,56.750709924181805,True,1,10.0,97.0,0.5875670237972486,35.06,64.94,19.06_47.495,6,1
Entire home/apt,2.0,1,19.06,47.495,budapest,186.3514593222729,0.0617618594456712,17.244202841331948,52.95478078050382,False,1,10.0,95.0,0.5875764505264223,35.06,64.94,19.06_47.495,6,2
Entire home/apt,4.0,0,19.06,47.495,budapest,127.60257555106452,0.0617553530930344,17.236801046000156,49.158473012852426,True,1,10.0,97.0,0.5875750297936434,35.06,64.94,19.06_47.495,6,3
Entire home/apt,4.0,1,19.06,47.495,budapest,223.7157494007614,0.0617636867993039,17.244136744483825,52.955017080743794,False,1,10.0,95.0,0.5875725003110295,35.06,64.94,19.06_47.495,6,4
Entire home/apt,4.0,2,19.06,47.495,budapest,234.40804624712132,0.0617686409193712,17.244575752256672,52.95499681530595,False,0,9.0,96.0,0.5875841784435151,35.06,64.94,19.06_47.495,6,5
Entire home/apt,6.0,2,19.06,47.495,budapest,323.9413451144428,0.0617458350005804,17.243459526164965,52.95424883597653,False,1,10.0,99.0,0.5875758493007215,35.06,64.94,19.06_47.495,6,6
Entire home/apt,4.0,1,23.722,37.962,athens,121.6225716495208,0.4904605172989043,5.260453889863353,8.013293604106543,True,1,10.0,100.0,1.9113407356185088,56.42,43.58,23.722_37.962,6,1
Entire home/apt,4.0,2,23.722,37.962,athens,150.68075832493616,0.4904645794185234,5.2585845304791246,2.658757271986211,True,1,10.0,100.0,1.9113299908878376,56.42,43.58,23.722_37.962,6,2
Private room,2.0,0,23.722,37.962,athens,86.94021981112179,0.490452031771065,5.2586197217164194,2.658779883191384,True,1,10.0,99.0,1.911320058230134,56.42,43.58,23.722_37.962,6,3
Private room,2.0,1,23.722,37.962,athens,111.54594239917512,0.4904587508606154,5.26107723380099,9.798302946552534,False,1,10.0,95.0,1.9113179064996728,56.42,43.58,23.722_37.962,6,4
Private room,4.0,1,23.722,37.962,athens,98.18855013708904,0.4904592124765453,5.262270918181435,13.367911565085349,True,0,9.0,97.0,1.911327970150396,56.42,43.58,23.722_37.962,6,5
Private room,6.0,1,23.722,37.962,athens,145.05659316195255,0.4904583106292582,5.260445023103224,8.013332386233174,False,1,10.0,98.0,1.911332317711308,56.42,43.58,23.722_37.962,6,6
Entire home/apt,2.0,0,-9.15,38.71,lisbon,225.375234521576,0.6514192717887026,6.880506089041474,33.43226741116995,True,0,10.0,98.0,0.939208155597516,29.17,70.83,-9.15_38.71,5,1
Entire home/apt,3.0,1,-9.15,38.71,lisbon,234.5215759849906,0.651430626444519,6.880448856178997,33.432024100274894,False,1,9.0,93.0,0.9391988291272044,29.17,70.83,-9.15_38.71,5,2
Entire home/apt,4.0,1,-9.15,38.71,lisbon,236.98405253283295,0.6514269773432362,6.880458758277665,33.4320621791481,False,1,10.0,93.0,0.9392071356800982,29.17,70.83,-9.15_38.71,5,3
Entire home/apt,4.0,2,-9.15,38.71,lisbon,322.11538461538464,0.6514374871853347,6.88038386760606,33.43171622616989,False,0,9.0,96.0,0.9392133031987022,29.17,70.83,-9.15_38.71,5,4
Private room,2.0,1,-9.15,38.71,lisbon,161.70262664165102,0.6514253994522081,6.880467288480241,33.432116152984854,False,1,9.0,76.0,0.9392074804777386,29.17,70.83,-9.15_38.71,5,5
Entire home/apt,2.0,1,-9.149,38.71,lisbon,216.69793621013133,0.5934009512757763,7.478204614585192,36.87837132634573,False,1,9.0,93.0,0.8560883202182642,29.17,70.83,-9.149_38.71,5,1
Entire home/apt,3.0,1,-9.149,38.71,lisbon,216.93245778611632,0.5934096726315463,7.481597331051866,32.684002623790924,False,1,9.0,87.0,0.8560947874188617,29.17,70.83,-9.149_38.71,5,2
Entire home/apt,4.0,1,-9.149,38.71,lisbon,248.59287054409003,0.5933910258975343,7.478119528479139,36.878486869813095,True,1,10.0,96.0,0.8560968786268086,29.17,70.83,-9.149_38.71,5,3
Entire home/apt,4.0,2,-9.149,38.71,lisbon,270.6378986866792,0.5933917009870238,7.478184188410034,36.878440711434855,False,0,9.0,95.0,0.8560789293641415,29.17,70.83,-9.149_38.71,5,4
Entire home/apt,4.0,1,-9.149,38.71,lisbon,227.1341463414634,0.5933996887473003,7.478137315368814,36.878418268073226,False,0,6.0,60.0,0.8560911887123298,29.17,70.83,-9.149_38.71,5,5
Entire home/apt,3.0,1,-9.145,38.711,lisbon,221.27110694183864,0.4375080267428036,11.23190291177639,68.91247671007531,False,1,9.0,86.0,0.4910387137151833,29.17,70.83,-9.145_38.711,5,1
Entire home/apt,4.0,1,-9.145,38.711,lisbon,251.8761726078799,0.4375045862733004,11.237161855119693,61.076201326451574,False,1,9.0,95.0,0.4910424428540859,29.17,70.83,-9.145_38.711,5,2
Entire home/apt,6.0,2,-9.145,38.711,lisbon,525.0938086303939,0.4375075633249273,11.237239256860017,61.074586953731526,True,1,10.0,99.0,0.4910409469691135,29.17,70.83,-9.145_38.711,5,3
Private room,2.0,1,-9.145,38.711,lisbon,132.70989681050656,0.4375031351254647,11.231964928782247,68.91398848796261,True,1,10.0,96.0,0.4910198577696974,29.17,70.83,-9.145_38.711,5,4
Private room,3.0,1,-9.145,38.711,lisbon,135.08442776735458,0.4375094924214976,11.226493504404369,76.75118110586321,True,1,10.0,97.0,0.4910511333615148,29.17,70.83,-9.145_38.711,5,5
Entire home/apt,2.0,1,-9.144,38.711,lisbon,297.9596622889306,0.3512561224800918,12.14348466824928,74.6867361634671,True,0,10.0,98.0,0.4092668460816334,29.17,70.83,-9.144_38.711,5,1
Entire home/apt,3.0,1,-9.144,38.711,lisbon,239.9155722326454,0.3512557926276566,12.143460504102974,74.68655756234924,True,0,10.0,95.0,0.4092642921385002,29.17,70.83,-9.144_38.711,5,2
Entire home/apt,4.0,1,-9.144,38.711,lisbon,350.21888680425263,0.3512471044247445,12.145401297502625,71.85252231878832,True,1,10.0,99.0,0.4092551170643216,29.17,70.83,-9.144_38.711,5,3
Entire home/apt,4.0,2,-9.144,38.711,lisbon,246.24765478424013,0.3512373995787407,12.149639296480764,66.1888246561015,True,1,10.0,98.0,0.4092425583079416,29.17,70.83,-9.144_38.711,5,4
Private room,2.0,1,-9.144,38.711,lisbon,156.30863039399622,0.3512574138229665,12.143339892191468,74.6863943640758,True,1,10.0,98.0,0.4092669124712694,29.17,70.83,-9.144_38.711,5,5
Entire home/apt,2.0,1,-9.143,38.709,lisbon,203.91651031894932,0.3127850480011163,10.962900231273808,50.109667945832896,False,1,9.0,88.0,0.475176119320603,29.17,70.83,-9.143_38.709,5,1
Entire home/apt,3.0,1,-9.143,38.709,lisbon,203.33020637898684,0.3127894802971587,10.95764599248282,55.80858189047787,False,1,10.0,86.0,0.4751690780244203,29.17,70.83,-9.143_38.709,5,2
Entire home/apt,4.0,1,-9.143,38.709,lisbon,370.3681988742964,0.312771826305423,10.963018358119552,50.10984130773607,False,1,9.0,92.0,0.4751640818668282,29.17,70.83,-9.143_38.709,5,3
Entire home/apt,4.0,2,-9.143,38.709,lisbon,368.5506566604128,0.3127675798870627,10.963372030773687,50.110714654034666,False,1,8.0,86.0,0.475148783232351,29.17,70.83,-9.143_38.709,5,4
Entire home/apt,6.0,2,-9.143,38.709,lisbon,284.2401500938086,0.3127731034114399,10.968067400653467,44.41033549905515,False,1,9.0,83.0,0.4751572093030717,29.17,70.83,-9.143_38.709,5,5
Entire home/apt,2.0,1,-0.122,51.474,london,532.7030268820997,0.1669004313582742,18.970385207647453,9.201039263089012,False,1,10.0,100.0,3.8383242308801537,53.29,46.71,-0.122_51.474,5,1
Entire home/apt,4.0,1,-0.122,51.474,london,532.7030268820997,0.1669116077366128,18.9704396875251,9.201060655522513,False,1,2.0,20.0,3.838313139772806,53.29,46.71,-0.122_51.474,5,2
Entire home/apt,4.0,2,-0.122,51.474,london,634.6809661563066,0.1669136126674936,18.97052435063119,9.20067387307746,False,1,8.0,87.0,3.838294214835504,53.29,46.71,-0.122_51.474,5,3
Entire home/apt,5.0,2,-0.122,51.474,london,584.444601237094,0.1669025327503704,18.97039955901755,9.201047306736438,False,1,8.0,60.0,3.838301183617757,53.29,46.71,-0.122_51.474,5,4
Entire home/apt,6.0,2,-0.122,51.474,london,558.5738140595969,0.166908019171973,18.970425260458462,9.20105678709897,False,1,7.0,80.0,3.83830417746245,53.29,46.71,-0.122_51.474,5,5
Entire home/apt,2.0,1,4.91,52.394,amsterdam,612.0966419047173,0.8236704680395452,7.679504110370568,15.790091912072636,False,1,10.0,96.0,2.580980524368186,33.06,66.94,4.91_52.394,5,1
Entire home/apt,4.0,1,4.91,52.394,amsterdam,675.8371804185317,0.8236759028790247,7.680273919550003,12.621333089304889,False,1,10.0,100.0,2.5809768821939887,33.06,66.94,4.91_52.394,5,2
Entire home/apt,6.0,1,4.91,52.394,amsterdam,855.3417852037588,0.8236655684837957,7.680266416725176,12.621328997567588,False,1,10.0,100.0,2.5809800774886003,33.06,66.94,4.91_52.394,5,3
Entire home/apt,6.0,2,4.91,52.394,amsterdam,968.29376889368,0.8236756885990021,7.680175500156998,12.62117168398775,False,1,9.0,97.0,2.5810130243666207,33.06,66.94,4.91_52.394,5,4
Entire home/apt,6.0,3,4.91,52.394,amsterdam,1079.01952053992,0.8236792032433946,7.679893701906105,14.205709381341432,False,1,10.0,95.0,2.5809634907719534,33.06,66.94,4.91_52.394,5,5
Entire home/apt,4.0,1,12.454,41.912,rome,173.1232319453861,0.4455587057925431,8.857745193987299,21.897360351496665,True,0,10.0,95.0,4.190275816175988,53.11,46.89,12.454_41.912,5,1
Entire home/apt,4.0,2,12.454,41.912,rome,263.1332850162486,0.4455510403150495,8.857784501754633,21.89724630528015,True,0,10.0,100.0,4.190258177129377,53.11,46.89,12.454_41.912,5,2
Entire home/apt,5.0,2,12.454,41.912,rome,265.1205199541767,0.4455638878572935,8.858633276586584,21.889464593183856,False,0,9.0,92.0,4.19026583862495,53.11,46.89,12.454_41.912,5,3
Entire home/apt,6.0,2,12.454,41.912,rome,271.9004979776962,0.4455502988287442,8.857785266018569,21.89718900259552,False,1,9.0,92.0,4.190275237274304,53.11,46.89,12.454_41.912,5,4
Entire home/apt,6.0,2,12.454,41.912,rome,213.21861922240663,0.4455605587966557,8.857748246742911,21.89758296644576,True,0,10.0,96.0,4.190272082601831,53.11,46.89,12.454_41.912,5,5
Entire home/apt,4.0,1,12.466,41.875,rome,168.68117737825264,1.3535692259275454,6.549169850216455,18.25562584369779,False,0,10.0,91.0,4.160803570438514,53.11,46.89,12.466_41.875,5,1
Private room,3.0,1,12.466,41.875,rome,182.59182194374955,1.3535462885681204,6.548470576982952,18.261483588137693,False,1,10.0,100.0,4.160786968341441,53.11,46.89,12.466_41.875,5,2
Shared room,2.0,1,12.466,41.875,rome,92.34797652724848,1.353560092170334,6.549142989919865,18.255158736393533,False,1,9.0,83.0,4.160812409549111,53.11,46.89,12.466_41.875,5,3
Shared room,3.0,1,12.466,41.875,rome,92.34797652724848,1.353555509214269,6.5491571577980565,18.25525460912816,False,1,10.0,90.0,4.160785216180017,53.11,46.89,12.466_41.875,5,4
Shared room,4.0,1,12.466,41.875,rome,92.34797652724848,1.3535695908090273,6.5491492817081784,18.25538577115389,False,1,9.0,91.0,4.160803689957872,53.11,46.89,12.466_41.875,5,5
Entire home/apt,2.0,1,12.47,41.897,rome,198.95728613845185,1.5008161246381857,17.39104589690431,51.025265134793024,False,1,9.0,56.0,2.710619016434891,53.11,46.89,12.47_41.897,5,1
Entire home/apt,4.0,0,12.47,41.897,rome,234.0261379842424,1.5008105711301394,17.39305189721871,51.00577553980396,True,0,10.0,99.0,2.7106121000414327,53.11,46.89,12.47_41.897,5,2
Entire home/apt,4.0,1,12.47,41.897,rome,236.7147499590863,1.500791472699595,17.391529294814163,51.02029657776233,False,1,9.0,93.0,2.710597477980485,53.11,46.89,12.47_41.897,5,3
Entire home/apt,6.0,2,12.47,41.897,rome,326.84169920276804,1.500806914155851,17.39119551904373,51.02446990159123,False,1,9.0,84.0,2.7106215562329496,53.11,46.89,12.47_41.897,5,4
Entire home/apt,6.0,2,12.47,41.897,rome,439.8218502326233,1.5008091198815634,17.391082692505037,51.02731591319925,True,0,10.0,95.0,2.71061680568152,53.11,46.89,12.47_41.897,5,5
Entire home/apt,2.0,1,12.47,41.898,rome,252.02814859841487,1.4252790889470377,18.28931046850845,51.23057940976993,True,1,9.0,96.0,2.6952262524610053,53.11,46.89,12.47_41.898,5,1
Entire home/apt,4.0,1,12.47,41.898,rome,389.4980478339139,1.425253752565669,18.29389787125932,51.199484016683485,True,1,10.0,100.0,2.695196660756506,53.11,46.89,12.47_41.898,5,2
Entire home/apt,4.0,1,12.47,41.898,rome,309.4241694526921,1.42525841312748,18.291826092626984,51.216221909311585,True,0,10.0,97.0,2.695198699761222,53.11,46.89,12.47_41.898,5,3
Entire home/apt,4.0,2,12.47,41.898,rome,235.8964767493512,1.42527172341431,18.28959191372015,51.23197823052207,False,0,10.0,95.0,2.695212297250458,53.11,46.89,12.47_41.898,5,4
Private room,3.0,1,12.47,41.898,rome,228.5320178617352,1.4252612727041178,18.291780821083503,51.21593128375858,True,1,10.0,100.0,2.6952126536582424,53.11,46.89,12.47_41.898,5,5
Entire home/apt,3.0,0,12.47,41.9,rome,207.60760292708017,1.2896835382717966,18.418285667189828,51.51783216609842,True,1,9.0,89.0,2.677964707345575,53.11,46.89,12.47_41.9,5,1
Entire home/apt,3.0,1,12.47,41.9,rome,172.7725434269282,1.2896833470898776,18.422004620490824,51.4900003616315,False,1,10.0,94.0,2.6779728434047434,53.11,46.89,12.47_41.9,5,2
Entire home/apt,4.0,1,12.47,41.9,rome,248.92205029207344,1.289696975698785,18.420175379963208,51.53226351206801,False,1,9.0,84.0,2.6779855711956575,53.11,46.89,12.47_41.9,5,3
Entire home/apt,5.0,2,12.47,41.9,rome,346.01267154513357,1.2897052778065636,18.421681848473973,51.537274370845985,True,1,10.0,95.0,2.6779914028960556,53.11,46.89,12.47_41.9,5,4
Entire home/apt,6.0,2,12.47,41.9,rome,400.01870338765104,1.289697019437892,18.422107786380067,51.509489884697025,False,1,9.0,92.0,2.677973714029089,53.11,46.89,12.47_41.9,5,5
Entire home/apt,2.0,1,12.477,41.898999999999994,rome,310.0086503167886,0.9628404088192922,100.0,50.83252322982612,True,1,10.0,98.0,2.105585783339512,53.11,46.89,12.477_41.898999999999994,5,1
Entire home/apt,2.0,1,12.477,41.898999999999994,rome,265.4712084726346,0.9628264913668892,99.9356491022194,50.85110774928592,True,0,9.0,96.0,2.105587003895547,53.11,46.89,12.477_41.898999999999994,5,2
Entire home/apt,3.0,1,12.477,41.898999999999994,rome,288.2659621723985,0.9628295673366468,99.93738571861344,50.867781375764565,True,0,10.0,98.0,2.1055784466880385,53.11,46.89,12.477_41.898999999999994,5,3
Entire home/apt,5.0,1,12.477,41.898999999999994,rome,251.32677156149904,0.9628460253332316,100.0,50.86651794355902,False,1,9.0,85.0,2.105588246873874,53.11,46.89,12.477_41.898999999999994,5,4
Private room,2.0,1,12.477,41.898999999999994,rome,265.1205199541767,0.9628389915147164,99.99447749875743,50.832685668712664,False,0,10.0,98.0,2.1055864489675664,53.11,46.89,12.477_41.898999999999994,5,5
Entire home/apt,2.0,1,12.487,41.903,rome,202.23037897739223,0.1852677297707083,19.322779920200876,43.001497000601546,False,1,9.0,89.0,1.2872584563129617,53.11,46.89,12.487_41.903,5,1
Entire home/apt,4.0,1,12.487,41.903,rome,222.25858992043263,0.1852738757249107,19.32427529965482,42.99188440783863,False,0,10.0,92.0,1.2872683163266982,53.11,46.89,12.487_41.903,5,2
Entire home/apt,6.0,3,12.487,41.903,rome,518.7852149720618,0.1852688253192657,19.322803970510215,43.00153400893175,False,1,9.0,93.0,1.287256709566075,53.11,46.89,12.487_41.903,5,3
Private room,2.0,1,12.487,41.903,rome,351.3898954948215,0.1852673927611947,19.322779375697326,43.00152064216542,True,1,10.0,100.0,1.28725414002156,53.11,46.89,12.487_41.903,5,4
Private room,3.0,1,12.487,41.903,rome,145.18504664157294,0.1852488285741602,19.322419595146716,43.001137807813855,False,0,10.0,94.0,1.2872499382103064,53.11,46.89,12.487_41.903,5,5
Entire home/apt,4.0,1,12.488,41.904,rome,201.64589811329577,0.0747842670082813,17.764022318622658,39.88394836380127,False,1,9.0,93.0,1.2323696511002935,53.11,46.89,12.488_41.904,5,1
Entire home/apt,4.0,2,12.488,41.904,rome,366.5863979613307,0.074806049639644,17.765906014806028,39.87097469902595,True,1,10.0,96.0,1.2323901311167598,53.11,46.89,12.488_41.904,5,2
Entire home/apt,5.0,2,12.488,41.904,rome,347.64921796460385,0.0747876834724324,17.763372820503204,39.88847998071804,False,1,10.0,100.0,1.232366427960783,53.11,46.89,12.488_41.904,5,3
Private room,3.0,1,12.488,41.904,rome,248.5212634138358,0.0748090202205934,17.762133280791925,39.89829527652235,False,1,9.0,93.0,1.2323922024638865,53.11,46.89,12.488_41.904,5,4
Private room,4.0,1,12.488,41.904,rome,259.9770883501274,0.0747957373538083,17.76215193923712,39.89799351363259,False,1,10.0,92.0,1.23237795988993,53.11,46.89,12.488_41.904,5,5
Entire home/apt,2.0,1,12.489,41.903,rome,222.3365207023122,0.0991682175983951,17.155752775632298,36.3882176995967,False,0,10.0,93.0,1.124522697405926,53.11,46.89,12.489_41.903,5,1
Entire home/apt,3.0,1,12.489,41.903,rome,225.84340588689125,0.099160531559695,17.15738001793807,36.37548557471053,True,0,9.0,94.0,1.1245124975152885,53.11,46.89,12.489_41.903,5,2
Entire home/apt,4.0,1,12.489,41.903,rome,853.0303384533858,0.0991654039362893,17.15702725996263,36.380128090636994,True,1,8.0,93.0,1.1245272033372375,53.11,46.89,12.489_41.903,5,3
Entire home/apt,4.0,1,12.489,41.903,rome,230.51925279966332,0.0991658679094049,17.159323051304394,36.363343299447784,False,0,9.0,94.0,1.1245154355255884,53.11,46.89,12.489_41.903,5,4
Private room,3.0,1,12.489,41.903,rome,483.1318822621747,0.0991634251258296,17.157661037906028,36.37608014934921,True,1,10.0,100.0,1.124540291476532,53.11,46.89,12.489_41.903,5,5
Entire home/apt,4.0,2,12.492,41.898999999999994,rome,318.54207093259765,0.4640358338095163,16.590898233248872,38.853504813675414,True,1,10.0,97.0,0.8754599065473695,53.11,46.89,12.492_41.898999999999994,5,1
Entire home/apt,5.0,2,12.492,41.898999999999994,rome,249.22264045075164,0.4640196697795805,16.590903655388196,38.85507826698242,True,0,10.0,98.0,0.8754441503532895,53.11,46.89,12.492_41.898999999999994,5,2
Entire home/apt,6.0,2,12.492,41.898999999999994,rome,311.17761204498163,0.4640249104895639,16.592663414487745,38.84136402885971,True,1,10.0,97.0,0.8754524753549348,53.11,46.89,12.492_41.898999999999994,5,3
Private room,2.0,1,12.492,41.898999999999994,rome,212.75103453112945,0.4640234868865097,16.58908675192978,38.86779388876121,True,0,10.0,91.0,0.8754505994797445,53.11,46.89,12.492_41.898999999999994,5,4
